V1	V2.x	V3	V4	V5	grp	DUP
NC_021694.1	Gnomon	exon	4345974	4346096	1518	NO
NC_021694.1	Gnomon	intron	4346097	4346667	1519	NO
NC_021694.1	Gnomon	exon	4346668	4346787	1520	NO
NC_021694.1	Gnomon	intron	4346788	4347074	1521	NO
NC_021694.1	Gnomon	exon	4347075	4347222	1522	NO
NC_021694.1	Gnomon	intron	4347223	4347347	1523	NO
NC_021694.1	Gnomon	exon	4347348	4347435	1524	NO
NC_021694.1	Gnomon	intron	4347436	4349576	1525	NO
NC_021694.1	Gnomon	exon	4349577	4349711	1526	NO
NC_021694.1	Gnomon	intron	4349712	4351855	1527	NO
NC_021694.1	Gnomon	exon	4351856	4351992	1528	NO
NC_021694.1	Gnomon	intron	4351993	4353142	1529	NO
NC_021694.1	Gnomon	exon	4353143	4353351	1530	NO
NC_021694.1	Gnomon	intron	4353352	4353894	1531	NO
NC_021694.1	Gnomon	exon	4353895	4354015	1532	NO
NC_021694.1	Gnomon	intron	4354016	4355050	1533	NO
NC_021694.1	Gnomon	exon	4355051	4355220	1534	NO
NC_021696.1	Gnomon	non_coding	4355221	4363904	NA	NA
NC_021694.1	Gnomon	exon	4363905	4369129	1536	NO
NC_021694.1	Gnomon	intron	4369130	4369533	1537	NO
NC_021694.1	Gnomon	exon	4369534	4369733	1538	NO
NC_021694.1	Gnomon	intron	4369734	4370541	1539	NO
NC_021694.1	Gnomon	exon	4370542	4370643	1540	NO
NC_021694.1	Gnomon	intron	4370644	4371512	1541	NO
NC_021694.1	Gnomon	exon	4371513	4371647	1542	NO
NC_021694.1	Gnomon	intron	4371648	4371773	1543	NO
NC_021694.1	Gnomon	exon	4371774	4371968	1544	NO
NC_021694.1	Gnomon	intron	4371969	4373645	1545	NO
NC_021694.1	Gnomon	exon	4373646	4373736	1546	NO
NC_021694.1	Gnomon	intron	4373737	4374030	1547	NO
NC_021694.1	Gnomon	exon	4374031	4374190	1548	NO
NC_021694.1	Gnomon	intron	4374191	4374339	1549	NO
NC_021694.1	Gnomon	exon	4374340	4374524	1550	NO
NC_021694.1	Gnomon	intron	4374525	4375779	1551	NO
NC_021694.1	Gnomon	exon	4375780	4375913	1552	NO
NC_021694.1	Gnomon	intron	4375914	4376412	1553	NO
NC_021694.1	Gnomon	exon	4376413	4376535	1554	NO
NC_021694.1	Gnomon	intron	4376536	4377262	1555	NO
NC_021694.1	Gnomon	exon	4377263	4377382	1556	NO
NC_021694.1	Gnomon	intron	4377383	4377469	1557	NO
NC_021694.1	Gnomon	exon	4377470	4377617	1558	NO
NC_021694.1	Gnomon	intron	4377618	4378694	1559	NO
NC_021694.1	Gnomon	exon	4378695	4378782	1560	NO
NC_021694.1	Gnomon	intron	4378783	4379049	1561	NO
NC_021694.1	Gnomon	exon	4379050	4379184	1562	NO
NC_021694.1	Gnomon	intron	4379185	4379284	1563	NO
NC_021694.1	Gnomon	exon	4379285	4379421	1564	NO
NC_021694.1	Gnomon	intron	4379422	4379670	1565	NO
NC_021694.1	Gnomon	exon	4379671	4379852	1566	NO
NC_021694.1	Gnomon	intron	4379853	4379982	1567	NO
NC_021694.1	Gnomon	exon	4379983	4380103	1568	NO
NC_021694.1	Gnomon	intron	4380104	4380845	1569	NO
NC_021694.1	Gnomon	exon	4380846	4381029	1570	NO
NC_021694.1	Gnomon	intron	4381030	4383767	1571	NO
NC_021694.1	Gnomon	exon	4383768	4383838	1572	NO
NC_021696.1	Gnomon	non_coding	4383839	4392530	NA	NA
NC_021694.1	Gnomon	exon	4392531	4394425	1574	NO
NC_021694.1	Gnomon	intron	4394426	4394517	1575	NO
NC_021694.1	Gnomon	exon	4394518	4394717	1576	NO
NC_021694.1	Gnomon	intron	4394718	4394928	1577	NO
NC_021694.1	Gnomon	exon	4394929	4395030	1578	NO
NC_021694.1	Gnomon	intron	4395031	4395783	1579	NO
NC_021694.1	Gnomon	exon	4395784	4395918	1580	NO
NC_021694.1	Gnomon	intron	4395919	4396183	1581	NO
NC_021694.1	Gnomon	exon	4396184	4396499	1582	NO
NC_021694.1	Gnomon	intron	4396500	4397501	1583	NO
NC_021694.1	Gnomon	exon	4397502	4397661	1584	NO
NC_021694.1	Gnomon	intron	4397662	4397913	1585	NO
NC_021694.1	Gnomon	exon	4397914	4398098	1586	NO
NC_021694.1	Gnomon	intron	4398099	4398569	1587	NO
NC_021694.1	Gnomon	exon	4398570	4398703	1588	NO
NC_021694.1	Gnomon	intron	4398704	4398853	1589	NO
NC_021694.1	Gnomon	exon	4398854	4398982	1590	NO
NC_021694.1	Gnomon	intron	4398983	4399210	1591	NO
NC_021694.1	Gnomon	exon	4399211	4399330	1592	NO
NC_021694.1	Gnomon	intron	4399331	4399406	1593	NO
NC_021694.1	Gnomon	exon	4399407	4399554	1594	NO
NC_021694.1	Gnomon	intron	4399555	4399975	1595	NO
NC_021694.1	Gnomon	exon	4399976	4400063	1596	NO
NC_021694.1	Gnomon	intron	4400064	4400228	1597	NO
NC_021694.1	Gnomon	exon	4400229	4400363	1598	NO
NC_021694.1	Gnomon	intron	4400364	4400442	1599	NO
NC_021694.1	Gnomon	exon	4400443	4400579	1600	NO
NC_021694.1	Gnomon	intron	4400580	4400974	1601	NO
NC_021694.1	Gnomon	exon	4400975	4401156	1602	NO
NC_021694.1	Gnomon	intron	4401157	4402126	1603	NO
NC_021694.1	Gnomon	exon	4402127	4402247	1604	NO
NC_021694.1	Gnomon	intron	4402248	4402911	1605	NO
NC_021694.1	Gnomon	exon	4402912	4403075	1606	NO
NC_021696.1	Gnomon	non_coding	4403076	4411054	NA	NA
NC_021694.1	Gnomon	exon	4411055	4411136	1608	NO
NC_021694.1	Gnomon	intron	4411137	4411893	1609	NO
NC_021694.1	Gnomon	exon	4411894	4412023	1610	NO
NC_021694.1	Gnomon	intron	4412024	4412579	1611	NO
NC_021694.1	Gnomon	exon	4412580	4413034	1612	NO
NC_021694.1	Gnomon	intron	4413035	4413347	1613	NO
NC_021694.1	Gnomon	exon	4413348	4413512	1614	NO
NC_021694.1	Gnomon	intron	4413513	4414049	1615	NO
NC_021694.1	Gnomon	exon	4414050	4414139	1616	NO
NC_021694.1	Gnomon	intron	4414140	4414350	1617	NO
NC_021694.1	Gnomon	exon	4414351	4414423	1618	NO
NC_021694.1	Gnomon	intron	4414424	4414679	1619	NO
NC_021694.1	Gnomon	exon	4414680	4414788	1620	NO
NC_021694.1	Gnomon	intron	4414789	4415421	1621	NO
NC_021694.1	Gnomon	exon	4415422	4415975	1622	NO
NC_021694.1	Gnomon	intron	4415976	4416428	1623	NO
NC_021694.1	Gnomon	exon	4416429	4416620	1624	NO
NC_021694.1	Gnomon	intron	4416621	4417052	1625	NO
NC_021694.1	Gnomon	exon	4417053	4417164	1626	NO
NC_021694.1	Gnomon	intron	4417165	4417318	1627	NO
NC_021694.1	Gnomon	exon	4417319	4417368	1628	NO
NC_021694.1	Gnomon	intron	4417369	4417458	1629	NO
NC_021694.1	Gnomon	exon	4417459	4417472	1630	NO
NC_021694.1	Gnomon	intron	4417473	4417839	1631	NO
NC_021694.1	Gnomon	exon	4417840	4418042	1632	NO
NC_021694.1	Gnomon	intron	4418043	4418213	1633	NO
NC_021694.1	Gnomon	exon	4418214	4418278	1634	NO
NC_021694.1	Gnomon	intron	4418279	4418664	1635	NO
NC_021694.1	Gnomon	exon	4418665	4418870	1636	NO
NC_021694.1	Gnomon	intron	4418871	4419460	1637	NO
NC_021694.1	Gnomon	exon	4419461	4419621	1638	NO
NC_021694.1	Gnomon	intron	4419622	4419714	1639	NO
NC_021694.1	Gnomon	exon	4419715	4419941	1640	NO
NC_021694.1	Gnomon	intron	4419942	4420128	1641	NO
NC_021694.1	Gnomon	exon	4420129	4420243	1642	NO
NC_021694.1	Gnomon	intron	4420244	4420910	1643	NO
NC_021694.1	Gnomon	exon	4420911	4420992	1644	NO
NC_021694.1	Gnomon	intron	4420993	4421296	1645	NO
NC_021694.1	Gnomon	exon	4421297	4421388	1646	NO
NC_021694.1	Gnomon	intron	4421389	4421948	1647	NO
NC_021694.1	Gnomon	exon	4421949	4422113	1648	NO
NC_021694.1	Gnomon	intron	4422114	4422208	1649	NO
NC_021694.1	Gnomon	exon	4422209	4422330	1650	NO
NC_021694.1	Gnomon	intron	4422331	4422573	1651	NO
NC_021694.1	Gnomon	exon	4422574	4422698	1652	NO
NC_021694.1	Gnomon	intron	4422699	4422973	1653	NO
NC_021694.1	Gnomon	exon	4422974	4423085	1654	NO
NC_021694.1	Gnomon	intron	4423086	4423166	1655	NO
NC_021694.1	Gnomon	exon	4423167	4423249	1656	NO
NC_021694.1	Gnomon	intron	4423250	4423529	1657	NO
NC_021694.1	Gnomon	exon	4423530	4423691	1658	NO
NC_021694.1	Gnomon	intron	4423692	4423898	1659	NO
NC_021694.1	Gnomon	exon	4423899	4425197	1660	NO
NC_021696.1	Gnomon	non_coding	4425198	4442267	NA	NA
NC_021694.1	Gnomon	exon	4442268	4442288	1662	NO
NC_021694.1	Gnomon	intron	4442289	4443531	1663	NO
NC_021694.1	Gnomon	exon	4443532	4445860	1664	NO
NC_021696.1	Gnomon	non_coding	4445861	4474597	NA	NA
NC_021694.1	Gnomon	exon	4474598	4474742	1666	NO
NC_021694.1	Gnomon	intron	4474743	4477129	1667	NO
NC_021694.1	Gnomon	exon	4477130	4477252	1668	NO
NC_021694.1	Gnomon	intron	4477253	4477817	1669	NO
NC_021694.1	Gnomon	exon	4477818	4477888	1670	NO
NC_021694.1	Gnomon	intron	4477889	4482717	1671	NO
NC_021694.1	Gnomon	exon	4482718	4482880	1672	NO
NC_021694.1	Gnomon	intron	4482881	4484521	1673	NO
NC_021694.1	Gnomon	exon	4484522	4484571	1674	NO
NC_021694.1	Gnomon	intron	4484572	4485401	1675	NO
NC_021694.1	Gnomon	exon	4485402	4485638	1676	NO
NC_021696.1	Gnomon	non_coding	4485639	4498290	NA	NA
NC_021694.1	Gnomon	exon	4498291	4498659	1678	NO
NC_021694.1	Gnomon	intron	4498660	4499264	1679	NO
NC_021694.1	Gnomon	exon	4499265	4499406	1680	NO
NC_021694.1	Gnomon	intron	4499407	4502289	1681	NO
NC_021694.1	Gnomon	exon	4502290	4502408	1682	NO
NC_021694.1	Gnomon	intron	4502409	4502621	1683	NO
NC_021694.1	Gnomon	exon	4502622	4502850	1684	NO
NC_021694.1	Gnomon	intron	4502851	4505266	1685	NO
NC_021694.1	Gnomon	exon	4505267	4505485	1686	NO
NC_021694.1	Gnomon	intron	4505486	4519760	1687	NO
NC_021694.1	Gnomon	exon	4519761	4519812	1688	NO
NC_021694.1	Gnomon	intron	4519813	4520157	1689	NO
NC_021694.1	Gnomon	exon	4520158	4520526	1690	NO
NC_021696.1	Gnomon	non_coding	4520527	4527177	NA	NA
NC_021694.1	Gnomon	exon	4527178	4527889	1692	NO
NC_021694.1	Gnomon	intron	4527890	4528173	1693	NO
NC_021694.1	Gnomon	exon	4528174	4528316	1694	NO
NC_021694.1	Gnomon	intron	4528317	4528536	1695	NO
NC_021694.1	Gnomon	exon	4528537	4528761	1696	NO
NC_021694.1	Gnomon	intron	4528762	4528935	1697	NO
NC_021694.1	Gnomon	exon	4528936	4529162	1698	NO
NC_021694.1	Gnomon	intron	4529163	4529305	1699	NO
NC_021694.1	Gnomon	exon	4529306	4530292	1700	NO
NC_021694.1	Gnomon	intron	4530293	4530650	1701	NO
NC_021694.1	Gnomon	exon	4530651	4530855	1702	NO
NC_021696.1	Gnomon	non_coding	4530856	4531833	NA	NA
NC_021694.1	Gnomon	exon	4531834	4531975	1704	NO
NC_021694.1	Gnomon	intron	4531976	4532987	1705	NO
NC_021694.1	Gnomon	exon	4532988	4533154	1706	NO
NC_021694.1	Gnomon	intron	4533155	4536759	1707	NO
NC_021694.1	Gnomon	exon	4536760	4537409	1708	NO
NC_021694.1	Gnomon	intron	4537410	4542448	1709	NO
NC_021694.1	Gnomon	exon	4542449	4542731	1710	NO
NC_021694.1	Gnomon	intron	4542732	4544750	1711	NO
NC_021694.1	Gnomon	exon	4544751	4544852	1712	NO
NC_021694.1	Gnomon	intron	4544853	4545713	1713	NO
NC_021694.1	Gnomon	exon	4545714	4545814	1714	NO
NC_021694.1	Gnomon	intron	4545815	4547131	1715	NO
NC_021694.1	Gnomon	exon	4547132	4547219	1716	NO
NC_021694.1	Gnomon	intron	4547220	4548358	1717	NO
NC_021694.1	Gnomon	exon	4548359	4548451	1718	NO
NC_021694.1	Gnomon	intron	4548452	4549022	1719	NO
NC_021694.1	Gnomon	exon	4549023	4549155	1720	NO
NC_021694.1	Gnomon	intron	4549156	4550020	1721	NO
NC_021694.1	Gnomon	exon	4550021	4550249	1722	NO
NC_021694.1	Gnomon	intron	4550250	4550952	1723	NO
NC_021694.1	Gnomon	exon	4550953	4551076	1724	NO
NC_021694.1	Gnomon	intron	4551077	4551617	1725	NO
NC_021694.1	Gnomon	exon	4551618	4551750	1726	NO
NC_021694.1	Gnomon	intron	4551751	4552584	1727	NO
NC_021694.1	Gnomon	exon	4552585	4552733	1728	NO
NC_021694.1	Gnomon	intron	4552734	4553034	1729	NO
NC_021694.1	Gnomon	exon	4553035	4553186	1730	NO
NC_021694.1	Gnomon	intron	4553187	4553360	1731	NO
NC_021694.1	Gnomon	exon	4553361	4553499	1732	NO
NC_021694.1	Gnomon	intron	4553500	4553810	1733	NO
NC_021694.1	Gnomon	exon	4553811	4553970	1734	NO
NC_021694.1	Gnomon	intron	4553971	4556196	1735	NO
NC_021694.1	Gnomon	exon	4556197	4556339	1736	NO
NC_021694.1	Gnomon	intron	4556340	4557310	1737	NO
NC_021694.1	Gnomon	exon	4557311	4557433	1738	NO
NC_021694.1	Gnomon	intron	4557434	4557947	1739	NO
NC_021694.1	Gnomon	exon	4557948	4558038	1740	NO
NC_021694.1	Gnomon	intron	4558039	4562124	1741	NO
NC_021694.1	Gnomon	exon	4562125	4562216	1742	NO
NC_021694.1	Gnomon	intron	4562217	4564160	1743	NO
NC_021694.1	Gnomon	exon	4564161	4565817	1744	NO
NC_021696.1	Gnomon	non_coding	4565818	4578088	NA	NA
NC_021694.1	Gnomon	exon	4578089	4578602	1746	NO
NC_021694.1	Gnomon	intron	4578603	4578881	1747	NO
NC_021694.1	Gnomon	exon	4578882	4578928	1748	NO
NC_021694.1	Gnomon	intron	4578929	4579288	1749	NO
NC_021694.1	Gnomon	exon	4579289	4579348	1750	NO
NC_021694.1	Gnomon	intron	4579349	4579629	1751	NO
NC_021694.1	Gnomon	exon	4579630	4579692	1752	NO
NC_021694.1	Gnomon	intron	4579693	4580133	1753	NO
NC_021694.1	Gnomon	exon	4580134	4580353	1754	NO
NC_021694.1	Gnomon	intron	4580354	4583210	1755	NO
NC_021694.1	Gnomon	exon	4583211	4583725	1756	NO
NC_021694.1	Gnomon	intron	4583726	4584351	1757	NO
NC_021694.1	Gnomon	exon	4584352	4584407	1758	NO
NC_021694.1	Gnomon	intron	4584408	4584429	1759	NO
NC_021694.1	Gnomon	exon	4584430	4585130	1760	NO
NC_021694.1	Gnomon	intron	4585131	4585140	1761	NO
NC_021694.1	Gnomon	exon	4585141	4585257	1762	NO
NC_021694.1	Gnomon	intron	4585258	4585417	1763	NO
NC_021694.1	Gnomon	exon	4585418	4585834	1764	NO
NC_021694.1	Gnomon	intron	4585835	4586715	1765	NO
NC_021694.1	Gnomon	exon	4586716	4586760	1766	NO
NC_021694.1	Gnomon	intron	4586761	4587091	1767	NO
NC_021694.1	Gnomon	exon	4587092	4587253	1768	NO
NC_021694.1	Gnomon	intron	4587254	4587466	1769	NO
NC_021694.1	Gnomon	exon	4587467	4587811	1770	NO
NC_021696.1	Gnomon	non_coding	4587812	4591394	NA	NA
NC_021694.1	Gnomon	exon	4591395	4593617	1772	NO
NC_021694.1	Gnomon	intron	4593618	4595207	1773	NO
NC_021694.1	Gnomon	exon	4595208	4595337	1774	NO
NC_021694.1	Gnomon	intron	4595338	4596303	1775	NO
NC_021694.1	Gnomon	exon	4596304	4596552	1776	NO
NC_021694.1	Gnomon	intron	4596553	4597611	1777	NO
NC_021694.1	Gnomon	exon	4597612	4597723	1778	NO
NC_021694.1	Gnomon	intron	4597724	4599011	1779	NO
NC_021694.1	Gnomon	exon	4599012	4599163	1780	NO
NC_021694.1	Gnomon	intron	4599164	4600798	1781	NO
NC_021694.1	Gnomon	exon	4600799	4600970	1782	NO
NC_021694.1	Gnomon	intron	4600971	4601101	1783	NO
NC_021694.1	Gnomon	exon	4601102	4601196	1784	NO
NC_021694.1	Gnomon	intron	4601197	4601723	1785	NO
NC_021694.1	Gnomon	exon	4601724	4601903	1786	NO
NC_021694.1	Gnomon	intron	4601904	4602018	1787	NO
NC_021694.1	Gnomon	exon	4602019	4602072	1788	NO
NC_021694.1	Gnomon	intron	4602073	4602668	1789	NO
NC_021694.1	Gnomon	exon	4602669	4602840	1790	NO
NC_021694.1	Gnomon	intron	4602841	4603226	1791	NO
NC_021694.1	Gnomon	exon	4603227	4603351	1792	NO
NC_021694.1	Gnomon	intron	4603352	4603512	1793	NO
NC_021694.1	Gnomon	exon	4603513	4603657	1794	NO
NC_021694.1	Gnomon	intron	4603658	4605833	1795	NO
NC_021694.1	Gnomon	exon	4605834	4605871	1796	NO
NC_021694.1	Gnomon	intron	4605872	4606170	1797	NO
NC_021694.1	Gnomon	exon	4606171	4606311	1798	NO
NC_021694.1	Gnomon	intron	4606312	4607400	1799	NO
NC_021694.1	Gnomon	exon	4607401	4607551	1800	NO
NC_021694.1	Gnomon	intron	4607552	4607647	1801	NO
NC_021694.1	Gnomon	exon	4607648	4607820	1802	NO
NC_021694.1	Gnomon	intron	4607821	4608079	1803	NO
NC_021694.1	Gnomon	exon	4608080	4608230	1804	NO
NC_021694.1	Gnomon	intron	4608231	4608682	1805	NO
NC_021694.1	Gnomon	exon	4608683	4608955	1806	NO
NC_021694.1	Gnomon	intron	4608956	4609058	1807	NO
NC_021694.1	Gnomon	exon	4609059	4609174	1808	NO
NC_021694.1	Gnomon	intron	4609175	4609817	1809	NO
NC_021694.1	Gnomon	exon	4609818	4609968	1810	NO
NC_021694.1	Gnomon	intron	4609969	4611998	1811	NO
NC_021694.1	Gnomon	exon	4611999	4612211	1812	NO
NC_021694.1	Gnomon	intron	4612212	4612318	1813	NO
NC_021694.1	Gnomon	exon	4612319	4612493	1814	NO
NC_021694.1	Gnomon	intron	4612494	4614300	1815	NO
NC_021694.1	Gnomon	exon	4614301	4614510	1816	NO
NC_021694.1	Gnomon	intron	4614511	4614613	1817	NO
NC_021694.1	Gnomon	exon	4614614	4614866	1818	NO
NC_021694.1	Gnomon	intron	4614867	4615574	1819	NO
NC_021694.1	Gnomon	exon	4615575	4615653	1820	NO
NC_021694.1	Gnomon	intron	4615654	4618332	1821	NO
NC_021694.1	Gnomon	exon	4618333	4618503	1822	NO
NC_021694.1	Gnomon	intron	4618504	4619069	1823	NO
NC_021694.1	Gnomon	exon	4619070	4619137	1824	NO
NC_021694.1	Gnomon	intron	4619138	4620678	1825	NO
NC_021694.1	Gnomon	exon	4620679	4621206	1826	NO
NC_021694.1	Gnomon	intron	4621207	4621597	1827	NO
NC_021694.1	Gnomon	exon	4621598	4621637	1828	NO
NC_021696.1	Gnomon	non_coding	4621638	4649062	NA	NA
NC_021694.1	Gnomon	exon	4649063	4649389	1830	NO
NC_021694.1	Gnomon	intron	4649390	4649883	1831	NO
NC_021694.1	Gnomon	exon	4649884	4650072	1832	NO
NC_021694.1	Gnomon	intron	4650073	4650164	1833	NO
NC_021694.1	Gnomon	exon	4650165	4650466	1834	NO
NC_021694.1	Gnomon	intron	4650467	4650571	1835	NO
NC_021694.1	Gnomon	exon	4650572	4650667	1836	NO
NC_021694.1	Gnomon	intron	4650668	4652031	1837	NO
NC_021694.1	Gnomon	exon	4652032	4652228	1838	NO
NC_021694.1	Gnomon	intron	4652229	4652514	1839	NO
NC_021694.1	Gnomon	exon	4652515	4652599	1840	NO
NC_021694.1	Gnomon	intron	4652600	4652893	1841	NO
NC_021694.1	Gnomon	exon	4652894	4653011	1842	NO
NC_021694.1	Gnomon	intron	4653012	4653229	1843	NO
NC_021694.1	Gnomon	exon	4653230	4653278	1844	NO
NC_021694.1	Gnomon	intron	4653279	4653358	1845	NO
NC_021694.1	Gnomon	exon	4653359	4653480	1846	NO
NC_021694.1	Gnomon	intron	4653481	4656078	1847	NO
NC_021694.1	Gnomon	exon	4656079	4662404	1848	NO
NC_021694.1	Gnomon	intron	4662405	4662699	1849	NO
NC_021694.1	Gnomon	exon	4662700	4662774	1850	NO
NC_021696.1	Gnomon	non_coding	4662775	4665972	NA	NA
NC_021694.1	Gnomon	exon	4665973	4666120	1852	NO
NC_021694.1	Gnomon	intron	4666121	4667604	1853	NO
NC_021694.1	Gnomon	exon	4667605	4667785	1854	NO
NC_021694.1	Gnomon	intron	4667786	4667876	1855	NO
NC_021694.1	Gnomon	exon	4667877	4668345	1856	NO
NC_021696.1	Gnomon	non_coding	4668346	4669726	NA	NA
NC_021694.1	Gnomon	exon	4669727	4669801	1858	NO
NC_021694.1	Gnomon	intron	4669802	4670245	1859	NO
NC_021694.1	Gnomon	exon	4670246	4670639	1860	NO
NC_021694.1	Gnomon	intron	4670640	4670784	1861	NO
NC_021694.1	Gnomon	exon	4670785	4671395	1862	NO
NC_021696.1	Gnomon	non_coding	4671396	4690964	NA	NA
NC_021694.1	Gnomon	exon	4690965	4691368	1864	NO
NC_021694.1	Gnomon	intron	4691369	4694005	1865	NO
NC_021694.1	Gnomon	exon	4694006	4695086	1866	NO
NC_021694.1	Gnomon	intron	4695087	4695994	1867	NO
NC_021694.1	Gnomon	exon	4695995	4696197	1868	NO
NC_021694.1	Gnomon	intron	4696198	4696671	1869	NO
NC_021694.1	Gnomon	exon	4696672	4696786	1870	NO
NC_021694.1	Gnomon	intron	4696787	4696889	1871	NO
NC_021694.1	Gnomon	exon	4696890	4697124	1872	NO
NC_021694.1	Gnomon	intron	4697125	4697609	1873	NO
NC_021694.1	Gnomon	exon	4697610	4697950	1874	NO
NC_021694.1	Gnomon	intron	4697951	4698058	1875	NO
NC_021694.1	Gnomon	exon	4698059	4698144	1876	NO
NC_021694.1	Gnomon	intron	4698145	4698818	1877	NO
NC_021694.1	Gnomon	exon	4698819	4699243	1878	NO
NC_021694.1	Gnomon	intron	4699244	4699471	1879	NO
NC_021694.1	Gnomon	exon	4699472	4699563	1880	NO
NC_021694.1	Gnomon	intron	4699564	4699750	1881	NO
NC_021694.1	Gnomon	exon	4699751	4699894	1882	NO
NC_021694.1	Gnomon	intron	4699895	4700252	1883	NO
NC_021694.1	Gnomon	exon	4700253	4700869	1884	NO
NC_021696.1	Gnomon	non_coding	4700870	4704101	NA	NA
NC_021694.1	Gnomon	exon	4704102	4704527	1886	NO
NC_021694.1	Gnomon	intron	4704528	4704664	1887	NO
NC_021694.1	Gnomon	exon	4704665	4704987	1888	NO
NC_021696.1	Gnomon	non_coding	4704988	4710909	NA	NA
NC_021694.1	Gnomon	exon	4710910	4713064	1890	NO
NC_021694.1	Gnomon	intron	4713065	4713857	1891	NO
NC_021694.1	Gnomon	exon	4713858	4714010	1892	NO
NC_021696.1	Gnomon	non_coding	4714011	4715686	NA	NA
NC_021694.1	Gnomon	exon	4715687	4716339	1894	NO
NC_021694.1	Gnomon	intron	4716340	4716625	1895	NO
NC_021694.1	Gnomon	exon	4716626	4717413	1896	NO
NC_021694.1	Gnomon	intron	4717414	4718166	1897	NO
NC_021694.1	Gnomon	exon	4718167	4718302	1898	NO
NC_021694.1	Gnomon	intron	4718303	4719063	1899	NO
NC_021694.1	Gnomon	exon	4719064	4719338	1900	NO
NC_021694.1	Gnomon	intron	4719339	4719454	1901	NO
NC_021694.1	Gnomon	exon	4719455	4720081	1902	NO
NC_021696.1	Gnomon	non_coding	4720082	4722761	NA	NA
NC_021694.1	Gnomon	exon	4722762	4724341	1904	NO
NC_021694.1	Gnomon	intron	4724342	4724485	1905	NO
NC_021694.1	Gnomon	exon	4724486	4724584	1906	NO
NC_021694.1	Gnomon	intron	4724585	4725345	1907	NO
NC_021694.1	Gnomon	exon	4725346	4725465	1908	NO
NC_021696.1	Gnomon	non_coding	4725466	4956865	NA	NA
NC_021694.1	Gnomon	exon	4956866	4957251	1910	NO
NC_021694.1	Gnomon	intron	4957252	4959150	1911	NO
NC_021694.1	Gnomon	exon	4959151	4959418	1912	NO
NC_021694.1	Gnomon	intron	4959419	4987789	1913	NO
NC_021694.1	Gnomon	exon	4987790	4988006	1914	NO
NC_021694.1	Gnomon	intron	4988007	5007932	1915	NO
NC_021694.1	Gnomon	exon	5007933	5008045	1916	NO
NC_021694.1	Gnomon	intron	5008046	5040796	1917	NO
NC_021694.1	Gnomon	exon	5040797	5040991	1918	NO
NC_021694.1	Gnomon	intron	5040992	5046238	1919	NO
NC_021694.1	Gnomon	exon	5046239	5046446	1920	NO
NC_021694.1	Gnomon	intron	5046447	5095770	1921	NO
NC_021694.1	Gnomon	exon	5095771	5095883	1922	NO
NC_021694.1	Gnomon	intron	5095884	5103954	1923	NO
NC_021694.1	Gnomon	exon	5103955	5104032	1924	NO
NC_021694.1	Gnomon	intron	5104033	5110011	1925	NO
NC_021694.1	Gnomon	exon	5110012	5110099	1926	NO
NC_021694.1	Gnomon	intron	5110100	5111085	1927	NO
NC_021694.1	Gnomon	exon	5111086	5111210	1928	NO
NC_021694.1	Gnomon	intron	5111211	5121799	1929	NO
NC_021694.1	Gnomon	exon	5121800	5121921	1930	NO
NC_021694.1	Gnomon	intron	5121922	5131822	1931	NO
NC_021694.1	Gnomon	exon	5131823	5131926	1932	NO
NC_021694.1	Gnomon	intron	5131927	5134985	1933	NO
NC_021694.1	Gnomon	exon	5134986	5135000	1934	NO
NC_021694.1	Gnomon	intron	5135001	5136761	1935	NO
NC_021694.1	Gnomon	exon	5136762	5136859	1936	NO
NC_021694.1	Gnomon	intron	5136860	5143373	1937	NO
NC_021694.1	Gnomon	exon	5143374	5143556	1938	NO
NC_021694.1	Gnomon	intron	5143557	5158868	1939	NO
NC_021694.1	Gnomon	exon	5158869	5159195	1940	NO
NC_021694.1	Gnomon	intron	5159196	5162284	1941	NO
NC_021694.1	Gnomon	exon	5162285	5162479	1942	NO
NC_021694.1	Gnomon	intron	5162480	5166064	1943	NO
NC_021694.1	Gnomon	exon	5166065	5166203	1944	NO
NC_021694.1	Gnomon	intron	5166204	5167188	1945	NO
NC_021694.1	Gnomon	exon	5167189	5167376	1946	NO
NC_021694.1	Gnomon	intron	5167377	5169571	1947	NO
NC_021694.1	Gnomon	exon	5169572	5169760	1948	NO
NC_021694.1	Gnomon	intron	5169761	5171223	1949	NO
NC_021694.1	Gnomon	exon	5171224	5171340	1950	NO
NC_021694.1	Gnomon	intron	5171341	5174062	1951	NO
NC_021694.1	Gnomon	exon	5174063	5174278	1952	NO
NC_021694.1	Gnomon	intron	5174279	5179746	1953	NO
NC_021694.1	Gnomon	exon	5179747	5179935	1954	NO
NC_021694.1	Gnomon	intron	5179936	5188020	1955	NO
NC_021694.1	Gnomon	exon	5188021	5188190	1956	NO
NC_021694.1	Gnomon	intron	5188191	5190809	1957	NO
NC_021694.1	Gnomon	exon	5190810	5190966	1958	NO
NC_021694.1	Gnomon	intron	5190967	5191543	1959	NO
NC_021694.1	Gnomon	exon	5191544	5191712	1960	NO
NC_021694.1	Gnomon	intron	5191713	5194231	1961	NO
NC_021694.1	Gnomon	exon	5194232	5194390	1962	NO
NC_021694.1	Gnomon	intron	5194391	5200293	1963	NO
NC_021694.1	Gnomon	exon	5200294	5200496	1964	NO
NC_021694.1	Gnomon	intron	5200497	5203592	1965	NO
NC_021694.1	Gnomon	exon	5203593	5203784	1966	NO
